RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,SpecVal,Sex,TotalNo,CatIdentifier,NoMeas,SubFactor,SubWgt,CatCatchWgt,LngtCode,LngtClass,HLNoAtLngt,DevStage,LenMeasType,DateofCalculation,Valid_Aphia
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,65,43,2018,W,126627,1,NA,6,1,3,1,NA,9,1,5,2,NA,NA,20210609,126627
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,65,43,2018,W,126627,1,NA,6,1,3,1,NA,9,1,6,4,NA,NA,20210609,126627
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,65,43,2018,W,130464,4,NA,2,1,1,1,NA,4,NA,NA,-9,NA,NA,20210609,130464
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,65,43,2018,W,293632,1,NA,16,1,8,1,NA,2721,1,21,4,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,65,43,2018,W,293632,1,NA,16,1,8,1,NA,2721,1,24,4,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,65,43,2018,W,293632,1,NA,16,1,8,1,NA,2721,1,25,4,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,65,43,2018,W,293632,1,NA,16,1,8,1,NA,2721,1,26,2,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,65,43,2018,W,293632,1,NA,16,1,8,1,NA,2721,1,29,2,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126421,1,NA,354,1,177,1,NA,8100,1,13,44,NA,NA,20210609,126421
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126421,1,NA,354,1,177,1,NA,8100,1,14,136,NA,NA,20210609,126421
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126421,1,NA,354,1,177,1,NA,8100,1,15,136,NA,NA,20210609,126421
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126421,1,NA,354,1,177,1,NA,8100,1,16,34,NA,NA,20210609,126421
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126421,1,NA,354,1,177,1,NA,8100,1,17,4,NA,NA,20210609,126421
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126822,1,NA,220.14,1,64,1,NA,34020,1,10,3.43,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126822,1,NA,220.14,1,64,1,NA,34020,1,11,3.43,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126822,1,NA,220.14,1,64,1,NA,34020,1,13,13.75,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126822,1,NA,220.14,1,64,1,NA,34020,1,14,3.43,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126822,1,NA,220.14,1,64,1,NA,34020,1,21,3.43,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126822,1,NA,220.14,1,64,1,NA,34020,1,24,6.87,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126822,1,NA,220.14,1,64,1,NA,34020,1,25,30.95,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126822,1,NA,220.14,1,64,1,NA,34020,1,26,55.03,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126822,1,NA,220.14,1,64,1,NA,34020,1,27,51.59,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126822,1,NA,220.14,1,64,1,NA,34020,1,28,41.27,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126822,1,NA,220.14,1,64,1,NA,34020,1,29,3.43,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126822,1,NA,220.14,1,64,1,NA,34020,1,30,3.43,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,11,4.29,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,16,4.29,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,18,4.29,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,19,4.29,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,20,4.29,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,21,12.87,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,40,4.29,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,41,4.29,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,43,4.29,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,46,4.29,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,34,4.29,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,35,12.87,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,36,12.87,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,37,17.16,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,38,4.29,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,39,12.87,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,28,34.33,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,29,12.87,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,30,12.87,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,31,21.46,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,32,8.58,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,33,8.58,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,22,12.87,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,23,30.04,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,24,25.75,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,25,25.75,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,26,30.04,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126484,1,NA,369.11,1,86,1,NA,73900,1,27,30.04,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126793,1,NA,2,1,1,1,NA,8,1,8,2,NA,NA,20210609,126793
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,140271,1,NA,4,1,2,1,NA,712,1,14,2,NA,NA,20210609,140271
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,140271,1,NA,4,1,2,1,NA,712,1,19,2,NA,NA,20210609,140271
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,105814,1,M,4,1,2,1,NA,1580,1,49,2,NA,NA,20210609,105814
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,105814,1,M,4,1,2,1,NA,1580,1,50,2,NA,NA,20210609,105814
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,105814,1,F,2,1,1,1,NA,879,1,50,2,NA,NA,20210609,105814
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126426,1,NA,42,1,21,1,NA,671,1,13,16,NA,NA,20210609,126426
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126426,1,NA,42,1,21,1,NA,671,1,14,14,NA,NA,20210609,126426
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126426,1,NA,42,1,21,1,NA,671,1,15,12,NA,NA,20210609,126426
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127126,1,NA,2,1,1,1,NA,28,1,11,2,NA,NA,20210609,127126
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127023,1,NA,18,1,9,1,NA,4288,1,29,2,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127023,1,NA,18,1,9,1,NA,4288,1,30,6,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127023,1,NA,18,1,9,1,NA,4288,1,31,4,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127023,1,NA,18,1,9,1,NA,4288,1,32,4,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127023,1,NA,18,1,9,1,NA,4288,1,33,2,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126445,1,NA,16,1,8,1,NA,1116,1,17,2,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126445,1,NA,16,1,8,1,NA,1116,1,18,8,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126445,1,NA,16,1,8,1,NA,1116,1,19,6,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127427,1,NA,4,1,2,1,NA,607,1,15,2,NA,NA,20210609,127427
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127427,1,NA,4,1,2,1,NA,607,1,25,2,NA,NA,20210609,127427
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127419,1,NA,2,1,1,1,NA,19,1,7,2,NA,NA,20210609,127419
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,140048,2,NA,-9,1,NA,1,NA,723,NA,NA,-9,NA,NA,20210609,140048
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,138138,4,NA,32,1,16,1,NA,83,NA,NA,-9,NA,NA,20210609,138138
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,M,96,1,48,1,NA,448,.,13,4,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,M,96,1,48,1,NA,448,.,15,6,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,M,96,1,48,1,NA,448,.,16,2,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,M,96,1,48,1,NA,448,.,17,8,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,M,96,1,48,1,NA,448,.,18,8,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,M,96,1,48,1,NA,448,.,19,6,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,M,96,1,48,1,NA,448,.,20,18,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,M,96,1,48,1,NA,448,.,21,36,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,M,96,1,48,1,NA,448,.,22,4,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,M,96,1,48,1,NA,448,.,23,2,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,M,96,1,48,1,NA,448,.,24,2,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,12,4,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,13,2,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,15,4,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,16,4,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,18,4,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,19,6,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,26,26,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,27,50,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,28,34,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,31,2,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,38,2,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,20,2,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,21,4,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,22,2,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,23,12,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,24,26,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,107109,1,F,214,1,107,1,NA,1866,.,25,30,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126171,1,NA,42,1,21,1,NA,2028,1,8,2,NA,NA,20210609,126171
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126171,1,NA,42,1,21,1,NA,2028,1,10,2,NA,NA,20210609,126171
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126171,1,NA,42,1,21,1,NA,2028,1,11,4,NA,NA,20210609,126171
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126171,1,NA,42,1,21,1,NA,2028,1,12,4,NA,NA,20210609,126171
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126171,1,NA,42,1,21,1,NA,2028,1,13,12,NA,NA,20210609,126171
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126171,1,NA,42,1,21,1,NA,2028,1,14,6,NA,NA,20210609,126171
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126171,1,NA,42,1,21,1,NA,2028,1,15,8,NA,NA,20210609,126171
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126171,1,NA,42,1,21,1,NA,2028,1,16,4,NA,NA,20210609,126171
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,151174,1,NA,58,1,29,1,NA,2339,1,17,20,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,151174,1,NA,58,1,29,1,NA,2339,1,18,22,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,151174,1,NA,58,1,29,1,NA,2339,1,19,10,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,151174,1,NA,58,1,29,1,NA,2339,1,20,2,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,151174,1,NA,58,1,29,1,NA,2339,1,21,2,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,151174,1,NA,58,1,29,1,NA,2339,1,22,2,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,149898,4,NA,2,1,1,1,NA,811,NA,NA,-9,NA,NA,20210609,149898
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127047,1,NA,222,1,111,1,NA,28752,1,21,14,NA,NA,20210609,127047
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127047,1,NA,222,1,111,1,NA,28752,1,22,30,NA,NA,20210609,127047
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127047,1,NA,222,1,111,1,NA,28752,1,23,56,NA,NA,20210609,127047
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127047,1,NA,222,1,111,1,NA,28752,1,24,82,NA,NA,20210609,127047
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127047,1,NA,222,1,111,1,NA,28752,1,25,30,NA,NA,20210609,127047
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127047,1,NA,222,1,111,1,NA,28752,1,26,10,NA,NA,20210609,127047
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126285,1,NA,4,1,2,1,NA,412,1,41,2,NA,NA,20210609,126285
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,126285,1,NA,4,1,2,1,NA,412,1,43,2,NA,NA,20210609,126285
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127054,1,NA,662.71,1,100,1,NA,127580,1,18,33.13,NA,NA,20210609,127054
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127054,1,NA,662.71,1,100,1,NA,127580,1,19,33.13,NA,NA,20210609,127054
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127054,1,NA,662.71,1,100,1,NA,127580,1,20,33.13,NA,NA,20210609,127054
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127054,1,NA,662.71,1,100,1,NA,127580,1,21,86.15,NA,NA,20210609,127054
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127054,1,NA,662.71,1,100,1,NA,127580,1,22,112.66,NA,NA,20210609,127054
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127054,1,NA,662.71,1,100,1,NA,127580,1,23,238.57,NA,NA,20210609,127054
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127054,1,NA,662.71,1,100,1,NA,127580,1,24,53.01,NA,NA,20210609,127054
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127054,1,NA,662.71,1,100,1,NA,127580,1,25,66.27,NA,NA,20210609,127054
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127054,1,NA,662.71,1,100,1,NA,127580,1,26,6.62,NA,NA,20210609,127054
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,274304,1,NA,4,1,2,1,NA,1820,1,15,2,NA,NA,20210609,274304
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,274304,1,NA,4,1,2,1,NA,1820,1,16,2,NA,NA,20210609,274304
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,140605,1,NA,2,1,1,1,NA,527,1,7,2,NA,NA,20210609,140605
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127057,1,NA,494.89,1,70,1,NA,141179,1,24,35.34,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127057,1,NA,494.89,1,70,1,NA,141179,1,25,28.27,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127057,1,NA,494.89,1,70,1,NA,141179,1,26,113.11,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127057,1,NA,494.89,1,70,1,NA,141179,1,27,148.46,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127057,1,NA,494.89,1,70,1,NA,141179,1,28,98.97,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127057,1,NA,494.89,1,70,1,NA,141179,1,29,49.48,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127057,1,NA,494.89,1,70,1,NA,141179,1,30,21.2,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127041,1,NA,2,1,1,1,NA,368,1,25,2,NA,NA,20210609,127041
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127042,1,NA,62,1,31,1,NA,1723,1,10,4,NA,NA,20210609,127042
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127042,1,NA,62,1,31,1,NA,1723,1,11,16,NA,NA,20210609,127042
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127042,1,NA,62,1,31,1,NA,1723,1,12,20,NA,NA,20210609,127042
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127042,1,NA,62,1,31,1,NA,1723,1,13,22,NA,NA,20210609,127042
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127066,1,NA,18,1,9,1,NA,3654,1,19,2,NA,NA,20210609,127066
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127066,1,NA,18,1,9,1,NA,3654,1,21,4,NA,NA,20210609,127066
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127066,1,NA,18,1,9,1,NA,3654,1,22,2,NA,NA,20210609,127066
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127066,1,NA,18,1,9,1,NA,3654,1,23,6,NA,NA,20210609,127066
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127066,1,NA,18,1,9,1,NA,3654,1,25,2,NA,NA,20210609,127066
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127066,1,NA,18,1,9,1,NA,3654,1,29,2,NA,NA,20210609,127066
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,127426,1,NA,2,1,1,1,NA,1027,1,34,2,NA,NA,20210609,127426
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,293632,1,NA,128,1,64,1,NA,14300,1,17,2,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,293632,1,NA,128,1,64,1,NA,14300,1,18,14,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,293632,1,NA,128,1,64,1,NA,14300,1,19,22,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,293632,1,NA,128,1,64,1,NA,14300,1,20,24,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,293632,1,NA,128,1,64,1,NA,14300,1,21,22,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,293632,1,NA,128,1,64,1,NA,14300,1,22,16,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,293632,1,NA,128,1,64,1,NA,14300,1,23,10,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,293632,1,NA,128,1,64,1,NA,14300,1,24,4,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,293632,1,NA,128,1,64,1,NA,14300,1,25,10,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,925,46,2018,W,293632,1,NA,128,1,64,1,NA,14300,1,26,4,NA,NA,20210609,293632
